# actor_loss, critic_loss ,rewards
-7.504177093505859375e-01,6.212857961654663086e-01,8.637448309708565253e-01
-7.558984756469726562e-01,6.151643991470336914e-01,9.821368903739284839e-01
-7.522419095039367676e-01,6.121382713317871094e-01,9.976476988529098255e-01
-7.152988910675048828e-01,5.886111855506896973e-01,6.666666666666665186e-02
-7.627345323562622070e-01,6.316054463386535645e-01,9.491083676268861069e-01
-7.547237277030944824e-01,6.239175200462341309e-01,8.485794283843360875e-01
-7.443732023239135742e-01,6.119639873504638672e-01,3.333333333333336063e-02
-7.197110652923583984e-01,5.895680785179138184e-01,9.491083676268861069e-01
-7.606415152549743652e-01,6.246168613433837891e-01,8.485794283843360875e-01
-7.248725295066833496e-01,5.937365293502807617e-01,9.511160838475943846e-01
-7.605928182601928711e-01,6.327776312828063965e-01,0.000000000000000000e+00
-7.627674341201782227e-01,6.304720640182495117e-01,7.993780516752840848e-01
-7.529636025428771973e-01,6.248040199279785156e-01,9.157747000433115181e-01
-7.446365356445312500e-01,6.152512431144714355e-01,0.000000000000000000e+00
-7.472280263900756836e-01,6.110044121742248535e-01,9.157750342935528920e-01
-7.360159158706665039e-01,6.117838621139526367e-01,9.310211293445557201e-01
-7.301561832427978516e-01,5.908135771751403809e-01,8.172538112717110392e-01
-7.404366731643676758e-01,6.083732843399047852e-01,8.022721068341347461e-01
-7.523446083068847656e-01,6.261028051376342773e-01,9.160742417778834357e-01
-7.608504295349121094e-01,6.233577132225036621e-01,9.310605311531917616e-01
-7.106138467788696289e-01,5.740336179733276367e-01,0.000000000000000000e+00
-7.583470344543457031e-01,6.218070983886718750e-01,7.993780516752840848e-01
-7.278661131858825684e-01,6.030660867691040039e-01,9.157747000433115181e-01
-7.255992889404296875e-01,5.926123857498168945e-01,9.638924101908775688e-01
-7.548921108245849609e-01,6.249986290931701660e-01,9.325718218537758508e-01
-7.580742239952087402e-01,6.355255842208862305e-01,8.175179066014707230e-01
-7.319608330726623535e-01,6.052503585815429688e-01,9.180819578910003331e-01
-7.391912937164306641e-01,6.031317114830017090e-01,9.313249217666181856e-01
-7.508828043937683105e-01,6.136595606803894043e-01,8.172938168581556084e-01
-7.348216772079467773e-01,5.980569720268249512e-01,6.865023407659572863e-01
-7.547716498374938965e-01,6.288454532623291016e-01,6.692787718978490119e-01
-7.579562067985534668e-01,6.270085573196411133e-01,6.670106476024600939e-01
-7.612830996513366699e-01,6.275020837783813477e-01,6.667119645676765627e-01
-7.404913902282714844e-01,6.074252128601074219e-01,6.666726318223551440e-01
-7.224299907684326172e-01,5.919238924980163574e-01,6.666674522015720861e-01
-7.320482134819030762e-01,6.051512360572814941e-01,6.666667701115925881e-01
-7.497800588607788086e-01,6.246892213821411133e-01,7.000000000000000666e-01
-7.249341607093811035e-01,5.938422679901123047e-01,7.000000000000000666e-01
-7.298853993415832520e-01,5.926578640937805176e-01,7.000000000000000666e-01
-7.276055812835693359e-01,5.938606858253479004e-01,7.000000000000000666e-01
-7.442932128906250000e-01,6.118369102478027344e-01,7.000000000038971715e-01
-7.553669214248657227e-01,6.243456006050109863e-01,7.333333333333333925e-01
-7.547454237937927246e-01,6.221387386322021484e-01,7.333333333333333925e-01
-7.601978778839111328e-01,6.317901611328125000e-01,7.333333333333333925e-01
-7.140299081802368164e-01,5.784406661987304688e-01,7.333333333333333925e-01
-7.468633651733398438e-01,6.150957345962524414e-01,8.491083676267848768e-01
-7.440121173858642578e-01,6.071711778640747070e-01,8.643544626778889572e-01
-7.459074258804321289e-01,6.141856908798217773e-01,6.666666666666665186e-02
-7.384713888168334961e-01,5.991714000701904297e-01,8.327113850086175217e-01
-7.440751194953918457e-01,6.089177131652832031e-01,7.175567607980314344e-01
-7.300691604614257812e-01,5.897431373596191406e-01,8.180872352253839574e-01
-7.548941969871520996e-01,6.286915540695190430e-01,0.000000000000000000e+00
-7.365155220031738281e-01,6.015030741691589355e-01,7.999999999999999334e-01
-7.349389791488647461e-01,6.043838262557983398e-01,7.999999999999999334e-01
-7.185662984848022461e-01,5.879250764846801758e-01,6.842249657064471968e-01
-7.416396141052246094e-01,6.095181107521057129e-01,6.689788706554443687e-01
-7.440277338027954102e-01,6.000739336013793945e-01,6.669711544347362020e-01
-7.393102645874023438e-01,6.040591001510620117e-01,6.667067638213096670e-01
-7.214227914810180664e-01,5.943987369537353516e-01,7.824469812439586169e-01
-7.184088826179504395e-01,5.806341171264648438e-01,8.304120602805530327e-01
-7.658528089523315430e-01,6.369997262954711914e-01,8.330281862739840060e-01
-7.297904491424560547e-01,5.988416671752929688e-01,8.332932474826281188e-01
-7.375701665878295898e-01,6.031230092048645020e-01,9.491030889307775498e-01
-7.220190763473510742e-01,5.966107249259948730e-01,9.643537675409925569e-01
-7.364779710769653320e-01,5.996216535568237305e-01,9.325580399727296799e-01
-7.333015203475952148e-01,6.006768941879272461e-01,9.332931129260875203e-01
-7.434657812118530273e-01,6.073173284530639648e-01,9.333280514613829792e-01
-7.417313456535339355e-01,6.045540571212768555e-01,3.333333333333336063e-02
-7.217017412185668945e-01,5.942246913909912109e-01,8.666666666666666963e-01
-7.662175893783569336e-01,6.244891881942749023e-01,8.666666666666666963e-01
-7.178491950035095215e-01,5.911942720413208008e-01,7.508916323731139597e-01
-7.434917688369750977e-01,6.076031327247619629e-01,7.356455373221110206e-01
-7.635121345520019531e-01,6.314939260482788086e-01,8.494128553949557014e-01
-7.336816191673278809e-01,5.982261300086975098e-01,8.304512514725271854e-01
-7.540812492370605469e-01,6.224732995033264160e-01,7.990369634370505514e-01
-7.539197802543640137e-01,6.235303878784179688e-01,7.999597785500144331e-01
-7.300349473953247070e-01,6.014086008071899414e-01,8.327076376734040553e-01
-7.313537597656250000e-01,6.021620631217956543e-01,3.333333333333336063e-02
-7.489557862281799316e-01,6.165406107902526855e-01,8.333333333333333703e-01
-7.540186047554016113e-01,6.153669357299804688e-01,7.175582990397805228e-01
-7.606843709945678711e-01,6.323391199111938477e-01,7.023122039887778056e-01
-7.598098516464233398e-01,6.326231956481933594e-01,7.003044877680695279e-01
-7.184780240058898926e-01,5.933555364608764648e-01,6.666666666666665186e-02
-7.689050436019897461e-01,6.345188617706298828e-01,8.660447183419508477e-01
-7.329064011573791504e-01,6.002817153930664062e-01,7.508900941313648714e-01
-7.572630643844604492e-01,6.167625188827514648e-01,7.356455313433460930e-01
-7.228177189826965332e-01,5.925742983818054199e-01,7.336378210782279474e-01
-7.523480057716369629e-01,6.243368387222290039e-01,8.491484647814834252e-01
-7.606781721115112305e-01,6.266047954559326172e-01,7.485847086680750273e-01
-7.600129842758178711e-01,6.233847737312316895e-01,8.511167791936010696e-01
-7.342468500137329102e-01,5.974816679954528809e-01,8.646189448595139604e-01
-7.548162341117858887e-01,6.246202588081359863e-01,7.506219735343119259e-01
-7.352198362350463867e-01,6.074948906898498535e-01,7.356100266931329124e-01
-7.781385779380798340e-01,6.486012935638427734e-01,7.000000000000000666e-01
-7.567607164382934570e-01,6.203553676605224609e-01,7.000360355658249434e-01
-7.258104085922241211e-01,5.900480747222900391e-01,6.666666666666666297e-01
-7.428263425827026367e-01,6.196074485778808594e-01,7.824406230034962606e-01
-7.258079051971435547e-01,6.018407940864562988e-01,6.819128481697656063e-01
-7.490026950836181641e-01,6.080975532531738281e-01,6.686743947461920579e-01
-7.395477890968322754e-01,5.979218482971191406e-01,7.827060931371629948e-01
-7.715021371841430664e-01,6.399827003479003906e-01,9.134976473815780151e-01
-7.222477793693542480e-01,5.939190387725830078e-01,8.149461922477797549e-01
-7.680376768112182617e-01,6.323044896125793457e-01,8.019682228474444008e-01
-7.271710634231567383e-01,6.046154499053955078e-01,8.002591898399926684e-01
-7.302538156509399414e-01,5.953383445739746094e-01,8.000341319953899744e-01
-7.225788831710815430e-01,5.843188762664794922e-01,8.327158564024315091e-01
-7.143594026565551758e-01,5.844868421554565430e-01,9.491086252554672420e-01
-7.354744672775268555e-01,6.051782369613647461e-01,8.485795062931837940e-01
-7.539894580841064453e-01,6.236631870269775391e-01,8.680421342135073992e-01
-7.644401192665100098e-01,6.235791444778442383e-01,8.330175993127156842e-01
-7.678961753845214844e-01,6.319885253906250000e-01,9.491428693293776364e-01
-7.515955567359924316e-01,6.145097017288208008e-01,8.485840133101884009e-01
-7.263240814208984375e-01,5.934559106826782227e-01,3.333333333333336063e-02
-7.326877713203430176e-01,6.069337129592895508e-01,9.157750342935528920e-01
-7.513338327407836914e-01,6.242609024047851562e-01,8.152460950510027615e-01
-7.288193702697753906e-01,5.939863920211791992e-01,9.177827505142609477e-01
-7.550910711288452148e-01,6.186155676841735840e-01,9.312855199579822552e-01
-7.432945370674133301e-01,6.072490215301513672e-01,2.074635377113794379e-02
-7.609221339225769043e-01,6.218539476394653320e-01,9.157750342935528920e-01
-7.519203424453735352e-01,6.193368434906005859e-01,9.310211293445557201e-01
-7.445890903472900391e-01,6.171770095825195312e-01,2.070457352605322224e-02
-7.499988079071044922e-01,6.190204620361328125e-01,9.157750342935528920e-01
-7.453499436378479004e-01,6.115509271621704102e-01,8.152460950510027615e-01
-7.559648752212524414e-01,6.208370923995971680e-01,8.020077162207082111e-01
-7.530652284622192383e-01,6.239130496978759766e-01,9.160394249069794270e-01
-7.518925666809082031e-01,6.195160150527954102e-01,8.152809119219067702e-01
-7.613289356231689453e-01,6.210061311721801758e-01,8.020123011584403550e-01
-7.259263992309570312e-01,5.941670536994934082e-01,6.844899600976820375e-01
-7.484513521194458008e-01,6.216273307800292969e-01,6.690137670361830935e-01
-7.097082734107971191e-01,5.804924964904785156e-01,6.669757498428993125e-01
-7.138782143592834473e-01,5.853153467178344727e-01,7.824824032714928768e-01
-7.559193968772888184e-01,6.206958293914794922e-01,7.976931559863693622e-01
-7.559843063354492188e-01,6.226776242256164551e-01,9.154712523658318224e-01
-7.406760454177856445e-01,6.075590252876281738e-01,3.333333333333336063e-02
-7.519845962524414062e-01,6.222895979881286621e-01,7.999999999999999334e-01
-7.552382349967956543e-01,6.180176734924316406e-01,7.999999999999999334e-01
-7.264806032180786133e-01,5.961064100265502930e-01,7.999999999999999334e-01
-7.212596535682678223e-01,5.817552804946899414e-01,6.842249657064471968e-01
-7.432049512863159180e-01,6.149793863296508789e-01,7.847539049489972163e-01
-7.121566534042358398e-01,5.827264785766601562e-01,9.137673180728446143e-01
-7.436465024948120117e-01,6.132284998893737793e-01,9.307567387311291851e-01
-7.479723691940307617e-01,6.145015954971313477e-01,0.000000000000000000e+00
-7.027881741523742676e-01,5.746651887893676758e-01,6.842249657064471968e-01
-7.347722649574279785e-01,5.990672111511230469e-01,7.847539049489972163e-01
-7.505992650985717773e-01,6.216181516647338867e-01,7.979922837792918777e-01
-7.438005805015563965e-01,6.052881479263305664e-01,9.155106436801262459e-01
-7.299949526786804199e-01,5.929151177406311035e-01,9.309863124736518225e-01
-7.296240329742431641e-01,6.034894585609436035e-01,9.330242606275316319e-01
-7.232820391654968262e-01,5.950682163238525391e-01,9.332926324008821162e-01
-7.530512809753417969e-01,6.231845021247863770e-01,9.333279735397596033e-01
-7.293711900711059570e-01,5.943816304206848145e-01,9.333326275168957187e-01
-7.462517023086547852e-01,6.149283051490783691e-01,9.661945727961498420e-01
-7.501255273818969727e-01,6.125872731208801270e-01,3.333333333333336063e-02
-7.331784367561340332e-01,6.086800098419189453e-01,7.508916323731139597e-01
-7.736771106719970703e-01,6.374512910842895508e-01,7.356455373221110206e-01
-7.066528201103210449e-01,5.758358240127563477e-01,7.336378211014028539e-01
-7.399365901947021484e-01,6.083952188491821289e-01,7.333734304879762078e-01
-7.408716678619384766e-01,6.100831627845764160e-01,7.000000000000000666e-01
-7.570017576217651367e-01,6.234031319618225098e-01,7.000000000000000666e-01
-7.455106973648071289e-01,6.151762008666992188e-01,6.666666666666666297e-01
-7.557387351989746094e-01,6.187932491302490234e-01,6.666666666666666297e-01
-7.338049411773681641e-01,5.976345539093017578e-01,7.000000000000000666e-01
-7.665581703186035156e-01,6.374552249908447266e-01,8.157732988383393780e-01
-7.348538637161254883e-01,6.056212186813354492e-01,8.637426331112191269e-01
-7.256097197532653809e-01,5.919794440269470215e-01,9.821368893767736807e-01
-7.321580648422241211e-01,5.992211699485778809e-01,9.976476988533814483e-01
-7.286412119865417480e-01,5.941603183746337891e-01,3.333333333333336063e-02
-7.355442643165588379e-01,6.059509515762329102e-01,8.327113850086175217e-01
-7.352471947669982910e-01,5.996512174606323242e-01,8.333325585628742482e-01
-7.494426965713500977e-01,6.153119802474975586e-01,8.333333325537030101e-01
-7.401296496391296387e-01,6.064407825469970703e-01,9.491083676265738012e-01
-7.383331060409545898e-01,5.979483127593994141e-01,8.485794283843360875e-01
-7.417964339256286621e-01,6.099898815155029297e-01,8.353410495540415370e-01
-7.398132085800170898e-01,6.027100682258605957e-01,3.333333333333336063e-02
-7.371275424957275391e-01,5.992690324783325195e-01,9.824417009602194328e-01
-7.386297583580017090e-01,5.996590852737426758e-01,9.638923291747313327e-01
-7.393931150436401367e-01,6.063780188560485840e-01,9.663620733401745433e-01
-7.206888198852539062e-01,5.908997058868408203e-01,9.666265695111354583e-01
-7.271143198013305664e-01,5.946859121322631836e-01,9.666613863829166542e-01
-7.510504722595214844e-01,6.183997392654418945e-01,8.508909370271071637e-01
-7.664672136306762695e-01,6.333456039428710938e-01,7.198704114603597937e-01
-7.297803759574890137e-01,5.965036153793334961e-01,0.000000000000000000e+00
-7.342673540115356445e-01,6.106710433959960938e-01,8.333333333333333703e-01
-7.580261826515197754e-01,6.211364269256591797e-01,7.993780516752840848e-01
-7.357906103134155273e-01,6.066671609878540039e-01,8.327539729717544637e-01
-7.130376100540161133e-01,5.873370170593261719e-01,9.491080532676759995e-01
-7.641182541847229004e-01,6.311644315719604492e-01,9.643544626740639947e-01
-7.404874563217163086e-01,6.070923209190368652e-01,9.663621788985822247e-01
-7.505191564559936523e-01,6.224631071090698242e-01,9.666265695120236368e-01
-7.235983014106750488e-01,5.889250040054321289e-01,9.666613863829276454e-01
-7.635600566864013672e-01,6.283317208290100098e-01,9.666659713206599003e-01
-7.495354413986206055e-01,6.132606863975524902e-01,0.000000000000000000e+00
-7.414937019348144531e-01,6.022896766662597656e-01,7.999999999999999334e-01
-7.315642237663269043e-01,6.077876091003417969e-01,7.999999999999999334e-01
-7.427254319190979004e-01,6.093952059745788574e-01,9.157750342935528920e-01
-7.446749210357666016e-01,6.076349020004272461e-01,0.000000000000000000e+00
-7.213802933692932129e-01,5.846043825149536133e-01,6.842249657064471968e-01
-7.322263121604919434e-01,6.058054566383361816e-01,7.014220383896550004e-01
-7.344943284988403320e-01,6.027127504348754883e-01,6.666666666666666297e-01
-7.404649853706359863e-01,6.118651628494262695e-01,7.000000000000000666e-01
-7.497572302818298340e-01,6.200713515281677246e-01,7.333333333333333925e-01
-7.384408712387084961e-01,6.067800521850585938e-01,7.333333333333333925e-01
-7.302660346031188965e-01,5.953127741813659668e-01,7.333334100033012115e-01
-7.460073828697204590e-01,6.121184229850769043e-01,8.491083796559317776e-01
-7.643329501152038574e-01,6.332212686538696289e-01,7.485794299722071665e-01
-6.867996454238891602e-01,5.660287141799926758e-01,7.353410497631518439e-01
-7.405625581741333008e-01,6.066160202026367188e-01,7.000000000000000666e-01
-7.352414131164550781e-01,6.059345006942749023e-01,7.000313721194837413e-01
-7.423909902572631836e-01,6.063333153724670410e-01,7.000045716009060115e-01
-7.582211494445800781e-01,6.331583261489868164e-01,7.333333333333333925e-01
-7.400658130645751953e-01,6.042113304138183594e-01,7.000000000000000666e-01
-7.522950172424316406e-01,6.153348684310913086e-01,7.333333333333333925e-01
-7.346085309982299805e-01,6.040946841239929199e-01,7.333333333333333925e-01
-7.267000079154968262e-01,5.878213047981262207e-01,7.333333333333333925e-01
-7.588275671005249023e-01,6.317232251167297363e-01,8.491083676275511527e-01
-7.279173135757446289e-01,5.965061187744140625e-01,8.304113762171332347e-01
-7.484838962554931641e-01,6.138510107994079590e-01,8.330280947216198717e-01
-7.369827032089233398e-01,5.943979024887084961e-01,9.490682701621341311e-01
-7.250673770904541016e-01,5.856761336326599121e-01,8.485741481005800724e-01
-7.629014253616333008e-01,6.244778633117675781e-01,8.353403542080357624e-01
-7.325732707977294922e-01,6.033419370651245117e-01,7.178225980850089227e-01
-7.390233278274536133e-01,6.000376343727111816e-01,7.023470088013179513e-01
-7.377917766571044922e-01,6.078343391418457031e-01,7.333333333333333925e-01
-7.509835958480834961e-01,6.198816299438476562e-01,7.333705880086086593e-01
-7.287236452102661133e-01,5.913951992988586426e-01,7.333386797570132787e-01
-7.389615774154663086e-01,6.086739301681518555e-01,8.491090734134413287e-01
-7.586317062377929688e-01,6.324959993362426758e-01,8.304114691383069902e-01
-7.648961544036865234e-01,6.265840530395507812e-01,7.172523299815317666e-01
-7.559252381324768066e-01,6.188670992851257324e-01,7.022721026431600899e-01
-7.694929838180541992e-01,6.286566853523254395e-01,7.333333333333333925e-01
-7.558739185333251953e-01,6.157370209693908691e-01,7.000000000000000666e-01
-7.500448822975158691e-01,6.133909225463867188e-01,7.333333333333333925e-01
-7.449735403060913086e-01,6.168735623359680176e-01,7.333333333333333925e-01
-7.424011826515197754e-01,6.115024089813232422e-01,7.333334115005566423e-01
-7.737944722175598145e-01,6.440641880035400391e-01,7.000000000000000666e-01
-7.566261291503906250e-01,6.235785484313964844e-01,7.000000000000000666e-01
-7.179125547409057617e-01,5.772846937179565430e-01,8.660447183419508477e-01
-7.375482916831970215e-01,6.048895120620727539e-01,8.666658918962076852e-01
-7.377650737762451172e-01,6.031107902526855469e-01,8.666666658870362250e-01
-7.477216124534606934e-01,6.168552041053771973e-01,7.508916323715518759e-01
-7.392445802688598633e-01,6.102733612060546875e-01,7.356455373221049143e-01
-7.368447184562683105e-01,6.072573065757751465e-01,7.336378211014028539e-01
-7.268688678741455078e-01,5.954135060310363770e-01,8.491484647815289444e-01
-7.457021474838256836e-01,6.153003573417663574e-01,9.801347772551807225e-01
-7.519534230232238770e-01,6.175604462623596191e-01,9.973840035891597955e-01
-7.361127734184265137e-01,6.046639680862426758e-01,1.729199413079165470e-01
-7.337106466293334961e-01,6.014019250869750977e-01,7.993780516752840848e-01
-7.387515306472778320e-01,6.055083274841308594e-01,6.842234274646982195e-01
-7.436149120330810547e-01,6.049482822418212891e-01,6.689788646766793301e-01
-7.090218067169189453e-01,5.670948028564453125e-01,6.669711544115611845e-01
-7.374848127365112305e-01,6.038269400596618652e-01,6.667067638212199610e-01
-7.464601993560791016e-01,6.191498041152954102e-01,6.666719469504052142e-01
-7.373354434967041016e-01,5.986721515655517578e-01,6.666673620126735145e-01
-6.970091462135314941e-01,5.681851506233215332e-01,7.824417925284178343e-01
-7.240766286849975586e-01,5.961337089538574219e-01,7.976878080695858353e-01
-7.434329390525817871e-01,6.078776121139526367e-01,8.324084839467899011e-01
-7.644321322441101074e-01,6.254653334617614746e-01,7.175166697335741972e-01
-7.236646413803100586e-01,5.953781604766845703e-01,7.023069177769641902e-01
-7.365458011627197266e-01,6.059203147888183594e-01,6.666666666666666297e-01
-7.360677123069763184e-01,6.076043844223022461e-01,6.667032274575771522e-01
-7.447437047958374023e-01,6.106238365173339844e-01,6.666719215546010879e-01
-7.301226854324340820e-01,5.916399955749511719e-01,6.666673603731152475e-01
-7.435058951377868652e-01,6.098960638046264648e-01,7.824417923192069635e-01
-7.345509529113769531e-01,6.047433614730834961e-01,7.976878080420487516e-01
-7.584039568901062012e-01,6.276159286499023438e-01,1.330288471495701952e-01
-7.565286755561828613e-01,6.260482072830200195e-01,8.327113850086175217e-01
-7.420384883880615234e-01,6.062324643135070801e-01,9.491080333766447330e-01
-7.331552505493164062e-01,6.038361787796020508e-01,6.666666666666665186e-02
-7.354079484939575195e-01,6.046096682548522949e-01,8.660447183419508477e-01
-7.437555193901062012e-01,6.110408306121826172e-01,8.666658918962076852e-01
-6.947596669197082520e-01,5.659792423248291016e-01,8.666666658870362250e-01
-7.612680196762084961e-01,6.254010796546936035e-01,9.824417009599070161e-01
-7.366220951080322266e-01,6.039403080940246582e-01,9.976877960112222610e-01
-7.686511278152465820e-01,6.397336721420288086e-01,8.839204779383775801e-01
-7.517811059951782227e-01,6.102173328399658203e-01,8.689387735008015090e-01
-7.254735231399536133e-01,5.830765962600708008e-01,8.669658741509970179e-01
-7.584276199340820312e-01,6.236010789871215820e-01,8.667060684753026267e-01
-7.284667491912841797e-01,5.966552495956420898e-01,6.666666666666665186e-02
-7.430723309516906738e-01,6.137497425079345703e-01,8.327113850086175217e-01
-7.489060163497924805e-01,6.152434945106506348e-01,8.333325585628742482e-01
-7.654861807823181152e-01,6.332135200500488281e-01,8.660460942672111306e-01
-7.365192174911499023e-01,6.048865318298339844e-01,8.666658934009286996e-01
-7.388806343078613281e-01,6.008255481719970703e-01,8.666666658885263663e-01
-7.607581615447998047e-01,6.262923479080200195e-01,8.666666666659038620e-01
-7.434411048889160156e-01,6.177844405174255371e-01,7.508916323731122944e-01
-7.321493625640869141e-01,5.942291021347045898e-01,8.514205716156638681e-01
-7.363472580909729004e-01,6.050564050674438477e-01,8.646589504459584186e-01
-7.375710010528564453e-01,6.084703803062438965e-01,3.333333333333336063e-02
-7.022092938423156738e-01,5.752298831939697266e-01,6.842249657064471968e-01
-7.091958522796630859e-01,5.833891034126281738e-01,7.847539049489972163e-01
-7.257256507873535156e-01,5.987113118171691895e-01,6.822172494857389191e-01
-7.412915229797363281e-01,6.181385517120361328e-01,6.687144800420177226e-01
-7.368962168693542480e-01,6.042769551277160645e-01,7.827113718573851520e-01
-7.110803723335266113e-01,5.809729099273681641e-01,6.819482739345802402e-01
-7.437210083007812500e-01,6.116979122161865234e-01,6.686790593933055193e-01
-7.362551093101501465e-01,6.040834784507751465e-01,6.669316731162652223e-01
-7.120746970176696777e-01,5.788645744323730469e-01,7.824765989288908763e-01
-7.452053427696228027e-01,6.154025793075561523e-01,6.819173573349431861e-01
-7.600336074829101562e-01,6.267567276954650879e-01,7.011199785402913998e-01
-7.173532247543334961e-01,5.824519395828247070e-01,6.666666666666666297e-01
-7.242832183837890625e-01,5.874469280242919922e-01,7.000000000000000666e-01
-7.422943115234375000e-01,6.105885505676269531e-01,7.000015345926254851e-01
-7.454402446746826172e-01,6.200498342514038086e-01,6.666666666666666297e-01
-7.479377985000610352e-01,6.069908142089843750e-01,6.666666666666666297e-01
-7.451740503311157227e-01,6.149500012397766113e-01,6.666666666666666297e-01
-7.337325811386108398e-01,6.050688028335571289e-01,7.000000000000000666e-01
-7.289738655090332031e-01,5.967755913734436035e-01,6.666666666666666297e-01
-7.332825660705566406e-01,5.963568687438964844e-01,6.666666666666666297e-01
-7.773569226264953613e-01,6.436498165130615234e-01,7.000000000000000666e-01
-7.463785409927368164e-01,6.132569313049316406e-01,6.666666666666666297e-01
-7.604892253875732422e-01,6.313571333885192871e-01,7.000000000000000666e-01
-7.450595498085021973e-01,6.061822175979614258e-01,7.000000000000000666e-01
-7.313091754913330078e-01,6.077470779418945312e-01,6.666666666666666297e-01
-7.531524300575256348e-01,6.189779639244079590e-01,6.666666666666666297e-01
-7.346112728118896484e-01,6.130236983299255371e-01,6.666666666666666297e-01
-7.298960685729980469e-01,6.024384498596191406e-01,6.666666666666666297e-01
-7.429530024528503418e-01,6.067997813224792480e-01,7.824417009601187800e-01
-7.468230128288269043e-01,6.175998449325561523e-01,7.976877960112221944e-01
-7.519561648368835449e-01,6.171892881393432617e-01,0.000000000000000000e+00
-7.362099885940551758e-01,6.024646759033203125e-01,8.327113850086175217e-01
-7.506902217864990234e-01,6.111725568771362305e-01,8.333325585628742482e-01
-7.787691950798034668e-01,6.396133899688720703e-01,7.175582974517545898e-01
-7.407613992691040039e-01,6.000977158546447754e-01,6.680885580569481119e-01
-7.616577148437500000e-01,6.233580708503723145e-01,6.669676503319222904e-01
-7.440061569213867188e-01,6.091465353965759277e-01,7.000000000000000666e-01
-7.655373811721801758e-01,6.402818560600280762e-01,7.000018686007566382e-01
-7.205653190612792969e-01,5.872849822044372559e-01,7.000006821369725296e-01
-7.349795103073120117e-01,6.050143241882324219e-01,7.333333333333333925e-01
-7.421931028366088867e-01,6.137766838073730469e-01,7.000000000000000666e-01
-7.617228031158447266e-01,6.269493103027343750e-01,7.333333333333333925e-01
-7.274897098541259766e-01,5.977727174758911133e-01,7.000000000000000666e-01
-7.280441522598266602e-01,5.959745049476623535e-01,7.000000000000000666e-01
-7.676405906677246094e-01,6.355267763137817383e-01,7.333333333333333925e-01
-7.354495525360107422e-01,6.009489893913269043e-01,7.000000000000000666e-01
-7.524494528770446777e-01,6.238621473312377930e-01,7.000000000000000666e-01
-7.356177568435668945e-01,6.081116795539855957e-01,8.157750283343404574e-01
-7.548892498016357422e-01,6.183449625968933105e-01,8.637448230506016289e-01
-7.368395328521728516e-01,5.954086780548095703e-01,8.663614281781312210e-01
-7.567336559295654297e-01,6.320592164993286133e-01,8.326728494240852596e-01
-7.676338553428649902e-01,6.309221982955932617e-01,7.175514842728993870e-01
-7.327458858489990234e-01,5.958467721939086914e-01,7.023115026786256321e-01
-7.491402626037597656e-01,6.078305244445800781e-01,6.666666666666666297e-01
-7.649351358413696289e-01,6.284015774726867676e-01,7.000000000000000666e-01
-7.699173092842102051e-01,6.366435289382934570e-01,8.157787724061199564e-01
-7.345085144042968750e-01,6.043251752853393555e-01,8.310218228903251125e-01
-7.575671672821044922e-01,6.257289648056030273e-01,7.990753016992587776e-01
-7.417989969253540039e-01,6.179226040840148926e-01,7.999591433483028702e-01
-7.260674834251403809e-01,5.970214605331420898e-01,0.000000000000000000e+00
-7.477543950080871582e-01,6.194845438003540039e-01,8.327113850086175217e-01
-7.257311344146728516e-01,5.928171873092651367e-01,7.993338733072282709e-01
-7.407150864601135254e-01,6.041648387908935547e-01,7.999991763705652792e-01
-7.409057021141052246e-01,6.159237623214721680e-01,0.000000000000000000e+00
-7.408491373062133789e-01,6.078696250915527344e-01,7.508916323731139597e-01
-7.255605459213256836e-01,5.928455591201782227e-01,7.356455373221110206e-01
-7.477350234985351562e-01,6.157702207565307617e-01,8.494128553949557014e-01
-7.353398799896240234e-01,6.099069714546203613e-01,7.486195255389791470e-01
-7.531718611717224121e-01,6.149888634681701660e-01,7.353463298377805879e-01
-7.535954117774963379e-01,6.239404678344726562e-01,7.000000000000000666e-01
-7.373750209808349609e-01,5.962206125259399414e-01,7.333333333333333925e-01
-7.147524356842041016e-01,5.833137035369873047e-01,7.333349033664916528e-01
-7.397385239601135254e-01,6.013207435607910156e-01,7.333339269794442172e-01
-7.427254319190979004e-01,6.088024377822875977e-01,7.333334130069082413e-01
-7.651351094245910645e-01,6.251204013824462891e-01,7.000000000000000666e-01
-7.425601482391357422e-01,6.154495477676391602e-01,7.000000000000000666e-01
-7.319821119308471680e-01,6.029409766197204590e-01,7.333333333333333925e-01
-7.587219476699829102e-01,6.259691715240478516e-01,7.333333333333333925e-01
-7.493153214454650879e-01,6.139585375785827637e-01,7.333333333333333925e-01
-7.259491682052612305e-01,5.908778905868530273e-01,7.333333333333333925e-01
-7.604090571403503418e-01,6.304503679275512695e-01,7.333333333333333925e-01
-7.382097840309143066e-01,6.171088814735412598e-01,7.333333333333397208e-01
-7.553919553756713867e-01,6.308951377868652344e-01,8.491083676268870173e-01
-7.435133457183837891e-01,6.056207418441772461e-01,9.801294969714419159e-01
-7.377918958663940430e-01,6.063449978828430176e-01,6.666666666666665186e-02
-7.487585544586181641e-01,6.158184409141540527e-01,8.333333333333333703e-01
-7.507754564285278320e-01,6.201663017272949219e-01,8.333333333333333703e-01
-7.330003976821899414e-01,5.981041193008422852e-01,9.491083676268861069e-01
-7.473762035369873047e-01,6.100527644157409668e-01,9.643544626778890461e-01
