# returns,episode_length
2.616479852129126371e+01,3.600000000000000000e+01
3.143967670156915872e+01,4.000000000000000000e+01
2.760584431687643558e+01,4.000000000000000000e+01
1.834597762922951736e+00,3.000000000000000000e+00
7.888424794565449538e+00,1.100000000000000000e+01
1.697103711105445001e+01,2.000000000000000000e+01
1.138895160360872261e+01,1.500000000000000000e+01
7.883980196883726421e+00,1.000000000000000000e+01
5.415014882452243050e+00,7.000000000000000000e+00
1.433163090809791207e+01,1.900000000000000000e+01
8.972470019744129388e+00,1.400000000000000000e+01
6.694669665141514514e+00,9.000000000000000000e+00
6.637236971137509656e+00,8.000000000000000000e+00
6.831622060055462242e+00,8.000000000000000000e+00
1.226183849471409637e+01,1.600000000000000000e+01
6.709375770214620616e+00,9.000000000000000000e+00
7.414348073366774372e+00,9.000000000000000000e+00
7.998356050504827230e+00,1.200000000000000000e+01
9.345464460500197745e+00,1.300000000000000000e+01
8.779569169049436184e+00,1.300000000000000000e+01
7.163663495475327103e+00,1.000000000000000000e+01
7.414556901053547477e+00,9.000000000000000000e+00
1.580227380051624841e+01,2.100000000000000000e+01
1.436334906047769344e+01,2.100000000000000000e+01
2.697219546594768858e+01,4.000000000000000000e+01
6.220569290424583286e+00,7.000000000000000000e+00
1.314219351013023918e+01,1.700000000000000000e+01
1.614186339578476748e+01,2.600000000000000000e+01
1.213260548562947605e+01,1.700000000000000000e+01
1.371882532544601929e+01,1.900000000000000000e+01
1.056914850705876496e+01,1.200000000000000000e+01
7.056308138308493128e+00,9.000000000000000000e+00
1.541365300743979638e+01,1.900000000000000000e+01
1.516440220782773629e+01,2.300000000000000000e+01
2.677944277091966541e+01,4.000000000000000000e+01
1.114276864847938597e+01,1.900000000000000000e+01
4.637748338813468152e+00,7.000000000000000000e+00
1.452778946194182019e+01,2.000000000000000000e+01
6.414955259851839564e+00,7.000000000000000000e+00
2.108406945542234467e+01,3.000000000000000000e+01
1.730536297560922421e+01,2.300000000000000000e+01
3.986488147824566841e+00,5.000000000000000000e+00
2.846050829885538036e+00,4.000000000000000000e+00
1.998126016169025521e+00,3.000000000000000000e+00
6.584099018287183469e+00,9.000000000000000000e+00
4.833626298231980201e+00,7.000000000000000000e+00
7.612083285535210742e+00,1.000000000000000000e+01
8.668896913257480463e+00,1.100000000000000000e+01
2.746894609899140605e+01,3.300000000000000000e+01
6.718984458698785467e+00,9.000000000000000000e+00
1.558499519200086958e+01,2.200000000000000000e+01
2.375388335207831147e+01,3.600000000000000000e+01
8.273953036920548954e+00,1.000000000000000000e+01
1.763720037659149398e+01,2.600000000000000000e+01
6.779940854792206650e+00,9.000000000000000000e+00
2.041471051526595915e+01,2.600000000000000000e+01
1.154952774041267105e+01,1.700000000000000000e+01
1.589003365648115285e+01,2.400000000000000000e+01
1.002800271783318564e+01,1.200000000000000000e+01
8.318467396897583299e+00,1.000000000000000000e+01
2.858792928679002809e+00,4.000000000000000000e+00
2.658461313514048641e+01,3.800000000000000000e+01
1.147050346266694021e+01,1.900000000000000000e+01
6.665459078236080970e+00,9.000000000000000000e+00
5.748338295081310889e+00,9.000000000000000000e+00
1.255164884853186713e+01,1.800000000000000000e+01
1.208282309298934365e+01,1.400000000000000000e+01
1.970348238391247842e+00,3.000000000000000000e+00
3.417857579622057607e+00,5.000000000000000000e+00
2.127651055182860773e+01,3.100000000000000000e+01
1.044323668494549473e+01,1.200000000000000000e+01
2.058214213953063165e+01,2.800000000000000000e+01
1.158122105344091324e+01,2.000000000000000000e+01
7.914269363805173541e+00,9.000000000000000000e+00
3.303281989462909962e+00,5.000000000000000000e+00
6.002405350147907548e+00,9.000000000000000000e+00
8.446550040587098351e+00,1.000000000000000000e+01
1.905078593264807552e+01,2.500000000000000000e+01
9.581508876855471257e+00,1.300000000000000000e+01
1.496810632711563294e+01,2.100000000000000000e+01
1.377771060855248919e+01,1.900000000000000000e+01
8.109363932889124271e+00,1.200000000000000000e+01
1.585871134914774849e+01,1.900000000000000000e+01
5.444586301302373421e+00,8.000000000000000000e+00
1.108081839952111736e+01,1.600000000000000000e+01
6.585000331821454722e+00,1.000000000000000000e+01
1.727784078629252207e+01,2.700000000000000000e+01
1.644621836385120872e+01,2.600000000000000000e+01
1.080606694343811469e+01,1.700000000000000000e+01
2.794440713100925677e+01,4.000000000000000000e+01
5.969824328230313171e+00,7.000000000000000000e+00
1.858162307410772129e+01,2.500000000000000000e+01
6.361383769916741926e+00,9.000000000000000000e+00
2.121841406761285143e+01,2.800000000000000000e+01
4.557266828833427041e+00,8.000000000000000000e+00
8.998448350905386306e+00,1.100000000000000000e+01
3.776878734104999857e+00,6.000000000000000000e+00
6.109294995892020630e+00,9.000000000000000000e+00
2.014933773933675454e+00,3.000000000000000000e+00
4.997615642135606606e+00,6.000000000000000000e+00
1.061242766374844493e+01,1.700000000000000000e+01
2.512686191596485319e+00,4.000000000000000000e+00
4.373275456299265507e+00,6.000000000000000000e+00
2.161027031118723229e+01,2.800000000000000000e+01
1.232939477491224167e+01,2.000000000000000000e+01
1.385677191605826053e+01,2.000000000000000000e+01
6.304717153208791558e+00,1.000000000000000000e+01
2.635072880076820390e+00,4.000000000000000000e+00
2.008297873325641092e+01,2.900000000000000000e+01
1.503160265483811386e+01,2.300000000000000000e+01
3.597053208965056648e+00,5.000000000000000000e+00
6.569411744525579522e+00,9.000000000000000000e+00
6.446112835730659185e+00,8.000000000000000000e+00
2.033125244807635923e+01,2.900000000000000000e+01
2.311454940181515383e+01,3.300000000000000000e+01
2.026577738638908333e+00,3.000000000000000000e+00
6.110713702191128860e+00,9.000000000000000000e+00
7.305489531246652568e+00,1.000000000000000000e+01
4.496761970184093293e+00,6.000000000000000000e+00
1.466379325477050877e+01,1.800000000000000000e+01
2.663294702516365575e+00,4.000000000000000000e+00
8.885005692915322939e+00,1.100000000000000000e+01
1.188717761823240338e+01,1.500000000000000000e+01
1.235891035306497976e+01,1.900000000000000000e+01
7.070345018221612321e+00,1.000000000000000000e+01
3.918838591678098560e+00,6.000000000000000000e+00
3.276926997089540716e+00,5.000000000000000000e+00
4.746619675080144596e+00,7.000000000000000000e+00
3.779484491748268837e+00,6.000000000000000000e+00
2.221774662833695402e+00,4.000000000000000000e+00
1.393038408133783790e+01,2.000000000000000000e+01
1.628964369731684059e+01,2.200000000000000000e+01
9.802882278700423058e+00,1.500000000000000000e+01
4.359382216715188108e+00,7.000000000000000000e+00
2.123932272279319466e+00,3.000000000000000000e+00
1.713711355449078155e+01,2.400000000000000000e+01
9.720520831239559456e+00,1.400000000000000000e+01
2.427527673433340993e+01,3.800000000000000000e+01
1.621913374132710572e+01,2.000000000000000000e+01
1.030385416417565203e+01,1.400000000000000000e+01
5.277769063317732545e+00,7.000000000000000000e+00
1.447357177088000135e+01,2.500000000000000000e+01
1.596944922005416423e+01,2.400000000000000000e+01
5.220569423961539002e+00,6.000000000000000000e+00
8.442684763848088636e+00,1.200000000000000000e+01
4.835506272391025817e+00,7.000000000000000000e+00
1.169280653889801691e+01,1.800000000000000000e+01
2.472222222222222321e+00,4.000000000000000000e+00
8.498808829058646097e+00,1.200000000000000000e+01
1.302447315658867666e+01,2.000000000000000000e+01
9.390558160339299576e+00,1.200000000000000000e+01
1.846773719692870941e+01,2.000000000000000000e+01
2.026577738638908333e+00,3.000000000000000000e+00
2.919185527838725847e+01,4.000000000000000000e+01
3.609011401795014784e+00,5.000000000000000000e+00
6.831956207942141646e+00,1.000000000000000000e+01
1.210714363123344839e+01,1.400000000000000000e+01
8.876063151709059795e+00,1.300000000000000000e+01
1.030723156013598008e+01,1.500000000000000000e+01
2.224827905573555853e+01,3.500000000000000000e+01
1.575974849624526186e+01,2.200000000000000000e+01
9.831622920358965345e+00,1.100000000000000000e+01
1.622007010950234118e+01,2.400000000000000000e+01
6.708348834480087675e+00,9.000000000000000000e+00
4.528127432014578346e+00,8.000000000000000000e+00
6.888888886573155013e+00,9.000000000000000000e+00
2.441140594461259994e+01,3.100000000000000000e+01
1.974711663332008982e+01,3.000000000000000000e+01
2.391788674950656102e+01,3.500000000000000000e+01
1.527785330219773385e+01,2.400000000000000000e+01
1.477526558575975990e+01,2.200000000000000000e+01
4.944736344596936561e+00,8.000000000000000000e+00
2.838678716333222241e+01,4.000000000000000000e+01
1.001336903968798886e+01,1.500000000000000000e+01
1.130679300812617072e+01,1.400000000000000000e+01
2.382032910233580481e+01,3.300000000000000000e+01
2.002545475174649070e+01,2.800000000000000000e+01
1.905186969515603934e+01,2.700000000000000000e+01
4.442394740155177324e+00,6.000000000000000000e+00
2.197272789262851234e+01,3.200000000000000000e+01
4.108720463862718830e+00,5.000000000000000000e+00
2.288535940318751116e+01,3.400000000000000000e+01
2.488427983307848024e+01,3.500000000000000000e+01
1.127597057008359016e+01,1.500000000000000000e+01
4.443244405305574851e+00,6.000000000000000000e+00
1.366452488834520906e+01,2.100000000000000000e+01
4.107228926868069507e+00,5.000000000000000000e+00
4.331689249532695740e+00,6.000000000000000000e+00
1.055808558701471256e+01,1.600000000000000000e+01
2.697325825665937771e+01,4.000000000000000000e+01
5.792732645130076463e+00,7.000000000000000000e+00
1.554648547582011764e+00,3.000000000000000000e+00
1.069189125443629074e+01,1.500000000000000000e+01
4.181621534018964859e+00,5.000000000000000000e+00
2.869331174822072938e+01,4.000000000000000000e+01
9.141855277952917191e+00,1.400000000000000000e+01
8.438025766742637046e+00,1.200000000000000000e+01
9.637178629697437771e+00,1.200000000000000000e+01
6.080947961422680237e+00,7.000000000000000000e+00
1.580435567020569110e+01,2.300000000000000000e+01
2.751727880349663202e+00,4.000000000000000000e+00
7.789999324598122499e+00,1.300000000000000000e+01
2.060927893422464763e+01,3.100000000000000000e+01
2.260805284850432884e+01,3.300000000000000000e+01
2.408002904240720099e+01,3.500000000000000000e+01
1.486245091366380500e+01,2.000000000000000000e+01
1.936499446314856243e+01,3.100000000000000000e+01
3.903843756241187624e+00,5.000000000000000000e+00
7.903167206569005288e+00,1.100000000000000000e+01
8.637235939506135551e+00,1.000000000000000000e+01
2.521725870770189459e+01,3.200000000000000000e+01
5.402914523837359262e+00,7.000000000000000000e+00
2.611145734933454676e+01,4.000000000000000000e+01
1.519615571505537943e+01,2.000000000000000000e+01
1.560879292832649057e+01,1.800000000000000000e+01
1.196799037561180690e+01,1.800000000000000000e+01
2.044000001826781343e+01,2.200000000000000000e+01
5.026067518546166291e+00,6.000000000000000000e+00
8.279543933031302316e+00,1.100000000000000000e+01
3.746635736263485672e+00,6.000000000000000000e+00
8.690562392706958406e+00,1.300000000000000000e+01
1.669741738628297512e+01,2.600000000000000000e+01
1.358101173026337882e+01,1.700000000000000000e+01
1.196753292290392778e+01,1.800000000000000000e+01
1.655853154829757656e+01,2.300000000000000000e+01
9.803786953813846239e+00,1.400000000000000000e+01
2.713494838380769636e+01,4.000000000000000000e+01
1.702614254228518575e+01,2.500000000000000000e+01
4.859474727724260035e+00,7.000000000000000000e+00
1.194569779744596971e+01,1.800000000000000000e+01
2.056771908364402712e+00,3.000000000000000000e+00
1.124999113175175047e+01,1.300000000000000000e+01
3.070507968400959520e+00,4.000000000000000000e+00
2.360848370780042416e+01,3.500000000000000000e+01
1.763775619301615549e+01,2.600000000000000000e+01
6.192270091559810119e+00,8.000000000000000000e+00
5.302100629790769126e+00,7.000000000000000000e+00
6.556758228762979535e+00,1.000000000000000000e+01
4.109826898169677278e+00,7.000000000000000000e+00
2.164226467634034279e+01,2.900000000000000000e+01
7.053504838403068078e+00,9.000000000000000000e+00
1.591860867390488821e+01,2.100000000000000000e+01
1.078114976213995924e+01,1.600000000000000000e+01
4.468406213410153427e+00,6.000000000000000000e+00
3.058413565202077677e+01,3.700000000000000000e+01
5.414616963558612106e+00,8.000000000000000000e+00
1.329164040675569680e+01,1.800000000000000000e+01
1.422173768370173086e+01,2.000000000000000000e+01
2.147160451553164862e+01,2.900000000000000000e+01
1.427545634848624445e+01,1.900000000000000000e+01
2.189186197087031971e+01,3.100000000000000000e+01
9.663645591013036551e+00,1.300000000000000000e+01
2.181600440600342417e+00,3.000000000000000000e+00
5.025964090186699984e+00,8.000000000000000000e+00
2.147446034291139583e+01,3.200000000000000000e+01
2.858780568761485341e+00,4.000000000000000000e+00
2.210133618432801939e+01,3.000000000000000000e+01
1.208107888078142977e+01,1.800000000000000000e+01
6.930040187651500538e+00,8.000000000000000000e+00
2.919485507911009137e+01,4.000000000000000000e+01
9.218924153498717189e+00,1.100000000000000000e+01
4.609296027020710618e+00,7.000000000000000000e+00
2.394092806261257067e+01,3.400000000000000000e+01
2.529959301582709585e+01,3.200000000000000000e+01
6.026067652083122894e+00,8.000000000000000000e+00
1.980044350314325996e+01,3.100000000000000000e+01
3.748355916199362703e+00,5.000000000000000000e+00
1.313454199887410567e+01,1.800000000000000000e+01
2.127961616330282624e+01,3.200000000000000000e+01
5.468398512996366811e+00,7.000000000000000000e+00
7.085506423513093566e+00,1.100000000000000000e+01
1.914792682835692483e+00,3.000000000000000000e+00
2.265375778853766064e+01,3.300000000000000000e+01
3.080095287594768472e+00,4.000000000000000000e+00
3.195439491621092643e+00,4.000000000000000000e+00
5.859306251953382727e+00,9.000000000000000000e+00
1.659533938129961328e+01,2.200000000000000000e+01
5.026067518546166291e+00,6.000000000000000000e+00
9.276141527622931093e+00,1.200000000000000000e+01
2.533061540934008704e+01,3.500000000000000000e+01
9.596821918961138564e+00,1.400000000000000000e+01
5.084567959261759640e+00,7.000000000000000000e+00
9.874246424212266504e+00,1.300000000000000000e+01
1.130034018806558826e+01,1.400000000000000000e+01
2.216314811641401050e+01,3.300000000000000000e+01
2.536005684580408115e+01,3.400000000000000000e+01
6.041334532485854503e+00,7.000000000000000000e+00
1.308504476040021025e+01,2.100000000000000000e+01
1.442905400795532422e+01,1.800000000000000000e+01
9.984649084251808304e+00,1.200000000000000000e+01
1.158584103214455929e+01,1.800000000000000000e+01
6.134343387551092874e+00,9.000000000000000000e+00
1.020849037418018668e+01,1.300000000000000000e+01
4.941152709182487612e+00,6.000000000000000000e+00
9.220813855009708959e+00,1.400000000000000000e+01
2.635516924738587896e+00,4.000000000000000000e+00
1.887688849750019493e+00,3.000000000000000000e+00
4.831681549118909125e+00,6.000000000000000000e+00
2.869558147927860148e+01,4.000000000000000000e+01
1.519319496009964965e+01,2.500000000000000000e+01
2.997681817567891205e+00,4.000000000000000000e+00
2.424828960985811932e+01,3.300000000000000000e+01
2.831689249532695740e+00,4.000000000000000000e+00
1.524436478314824583e+01,2.100000000000000000e+01
1.458623365652922388e+01,2.000000000000000000e+01
5.111043921633878107e+00,7.000000000000000000e+00
1.360928383924234630e+01,1.900000000000000000e+01
6.388888908789738252e+00,1.000000000000000000e+01
4.193949881128447466e+00,8.000000000000000000e+00
9.169340980486927251e+00,1.400000000000000000e+01
3.473483392041822437e+00,7.000000000000000000e+00
9.413075748319894132e+00,1.200000000000000000e+01
5.330933808363234938e+00,6.000000000000000000e+00
5.136213430152242410e+00,7.000000000000000000e+00
1.386071323899795082e+01,2.200000000000000000e+01
1.552572870296249619e+01,2.100000000000000000e+01
2.127995071422087037e+01,3.100000000000000000e+01
3.356831008645983605e+00,5.000000000000000000e+00
1.558321653123130091e+01,2.300000000000000000e+01
2.803911471754918061e+00,4.000000000000000000e+00
1.224432494975368968e+01,2.000000000000000000e+01
1.716753413916729443e+01,2.400000000000000000e+01
1.588602893670259242e+01,1.900000000000000000e+01
7.911459525773224755e+00,1.000000000000000000e+01
8.584644566825470946e+00,1.200000000000000000e+01
7.859911054387128004e+00,1.000000000000000000e+01
8.530752970618829423e+00,1.300000000000000000e+01
1.971793935065134917e+01,3.000000000000000000e+01
2.705335415230159057e+01,4.000000000000000000e+01
5.609409699876502842e+00,8.000000000000000000e+00
8.580386096562387266e+00,1.300000000000000000e+01
2.056818551544363061e+01,2.800000000000000000e+01
4.083792838269580727e+00,6.000000000000000000e+00
9.640155144936937148e+00,1.500000000000000000e+01
1.050076103031622310e+01,1.600000000000000000e+01
1.108122403160076530e+01,1.400000000000000000e+01
9.857231737164871888e+00,1.400000000000000000e+01
2.011232069811908474e+01,2.800000000000000000e+01
2.218975193813040292e+01,3.200000000000000000e+01
2.683011653074340330e+01,4.000000000000000000e+01
2.112508337532815261e+01,3.100000000000000000e+01
4.053164908307163472e+00,5.000000000000000000e+00
9.947885487652648351e+00,1.600000000000000000e+01
2.572050172851475836e+01,3.600000000000000000e+01
2.822167961431214778e+01,4.000000000000000000e+01
2.121998816432855861e+01,2.700000000000000000e+01
1.766667553221085285e+01,2.800000000000000000e+01
1.688414334323791977e+01,2.400000000000000000e+01
1.597439399646269642e+01,2.200000000000000000e+01
5.747895398002759393e+00,9.000000000000000000e+00
1.269273418787977192e+01,1.900000000000000000e+01
1.041495141517352252e+01,1.400000000000000000e+01
5.468347738392965951e+00,7.000000000000000000e+00
9.498185498769112556e+00,1.300000000000000000e+01
1.916578520447978917e+01,3.300000000000000000e+01
2.287482852579340431e+01,3.400000000000000000e+01
8.751758805797051011e+00,1.400000000000000000e+01
5.609474727724260923e+00,8.000000000000000000e+00
1.261274632967554865e+01,1.800000000000000000e+01
1.797438528165234217e+01,2.500000000000000000e+01
1.358669645180845897e+01,1.900000000000000000e+01
1.810976144223940310e+01,2.500000000000000000e+01
2.619743295418666662e+01,4.000000000000000000e+01
2.236283645142639287e+01,3.200000000000000000e+01
1.149961657401436987e+01,1.900000000000000000e+01
3.110202973263981097e+00,5.000000000000000000e+00
1.751264429589618699e+00,3.000000000000000000e+00
2.305115317280338871e+01,3.100000000000000000e+01
2.105168122516412055e+01,2.900000000000000000e+01
1.213621459496938471e+01,1.500000000000000000e+01
2.785745740003092052e+01,4.000000000000000000e+01
2.908189875073436426e+01,4.000000000000000000e+01
3.944864002514514301e+00,6.000000000000000000e+00
1.141314959791857930e+01,1.700000000000000000e+01
1.794267839462549219e+01,2.600000000000000000e+01
9.376002463412817178e+00,1.300000000000000000e+01
1.216575530245015102e+01,2.000000000000000000e+01
1.747047254075855349e+01,2.800000000000000000e+01
5.248799960861131098e+00,7.000000000000000000e+00
6.586708037492383205e+00,1.100000000000000000e+01
1.211125772353817354e+01,1.800000000000000000e+01
1.859911071972241592e+00,3.000000000000000000e+00
1.497051198324266252e+01,2.100000000000000000e+01
1.510992538466958557e+01,1.900000000000000000e+01
8.579876991145045650e+00,1.100000000000000000e+01
3.000000000000000444e+00,5.000000000000000000e+00
1.327396060117678367e+01,1.600000000000000000e+01
4.026954596669198416e+00,7.000000000000000000e+00
2.797104032564487142e+01,4.000000000000000000e+01
1.071788364292730300e+01,1.400000000000000000e+01
6.640993490886130779e+00,8.000000000000000000e+00
5.499963470532331478e+00,8.000000000000000000e+00
1.780420412926470775e+01,2.500000000000000000e+01
1.880315608257500415e+01,2.700000000000000000e+01
2.766665781867576257e+01,3.600000000000000000e+01
5.302192456987370406e+00,8.000000000000000000e+00
7.279044986493032887e+00,1.100000000000000000e+01
6.693992832905847123e+00,9.000000000000000000e+00
6.057669005549799479e+00,8.000000000000000000e+00
2.832133294194463691e+00,4.000000000000000000e+00
1.019023056356464707e+01,1.600000000000000000e+01
5.414122037347080862e+00,8.000000000000000000e+00
1.671953891226065991e+01,2.400000000000000000e+01
1.302471995827283280e+01,1.500000000000000000e+01
1.359911071972241814e+00,2.000000000000000000e+00
2.613529753175805936e+01,4.000000000000000000e+01
4.248402108497169927e+00,6.000000000000000000e+00
9.081630794721309741e+00,1.200000000000000000e+01
1.233332578434577087e+01,1.600000000000000000e+01
1.783166408178976070e+01,2.400000000000000000e+01
6.775627306594066646e+00,1.000000000000000000e+01
1.290384093509208796e+01,1.800000000000000000e+01
8.417486408031123801e+00,1.100000000000000000e+01
2.117672357090297552e+01,3.300000000000000000e+01
1.308221496042940935e+01,1.800000000000000000e+01
2.960566599273429489e+01,4.000000000000000000e+01
3.708489361862237654e+00,5.000000000000000000e+00
9.690665371591732580e+00,1.300000000000000000e+01
3.390600162166760523e+00,7.000000000000000000e+00
4.746914759603281908e+00,6.000000000000000000e+00
1.176272587099401967e+01,1.700000000000000000e+01
3.667927836486266635e+00,7.000000000000000000e+00
6.694443430398185235e+00,9.000000000000000000e+00
8.275668481280591848e+00,1.100000000000000000e+01
2.250000000000000444e+00,4.000000000000000000e+00
1.127739517536768687e+01,1.400000000000000000e+01
2.730592501687718610e+01,3.400000000000000000e+01
1.890105241697735972e+00,3.000000000000000000e+00
1.163717747941321612e+01,1.300000000000000000e+01
1.370939648504236530e+01,1.900000000000000000e+01
1.670802942319992113e+01,2.500000000000000000e+01
2.650388333217138381e+01,3.600000000000000000e+01
1.747212424477260484e+01,2.600000000000000000e+01
2.832992295089044887e+01,4.000000000000000000e+01
1.772095585391571149e+01,2.200000000000000000e+01
1.658254141099918400e+01,2.300000000000000000e+01
1.719280922888666652e+01,2.500000000000000000e+01
2.246183991187931106e+00,3.000000000000000000e+00
7.626044842479882568e+00,1.000000000000000000e+01
1.419202690507561115e+01,1.900000000000000000e+01
1.327436935745124202e+01,2.200000000000000000e+01
3.920047345277013484e+00,7.000000000000000000e+00
2.058162962959923092e+01,2.900000000000000000e+01
2.831015150901224686e+00,4.000000000000000000e+00
8.050764710716574513e+00,9.000000000000000000e+00
2.635072880076820390e+00,4.000000000000000000e+00
2.429992842969518563e+01,3.200000000000000000e+01
7.319583258894462929e+00,1.000000000000000000e+01
4.109969546989429290e+00,6.000000000000000000e+00
1.966760233648748724e+01,2.900000000000000000e+01
1.005766029074464463e+01,1.200000000000000000e+01
2.280458022852095112e+01,2.900000000000000000e+01
2.026577738638908333e+00,3.000000000000000000e+00
9.141571185465624083e+00,1.400000000000000000e+01
1.943244405305575295e+00,3.000000000000000000e+00
1.508220063745999440e+01,2.400000000000000000e+01
1.783293386264831071e+01,2.600000000000000000e+01
1.986081182582989380e+00,3.000000000000000000e+00
1.430111828977490518e+01,2.200000000000000000e+01
1.133066007735276237e+01,1.600000000000000000e+01
2.347427729939504815e+01,3.300000000000000000e+01
3.221778177560454814e+00,5.000000000000000000e+00
1.102613485949049021e+01,1.600000000000000000e+01
1.094045784459710369e+01,1.500000000000000000e+01
4.718397498950107405e+00,6.000000000000000000e+00
3.412850657854598069e+00,5.000000000000000000e+00
4.861177286542085696e+00,8.000000000000000000e+00
8.110203422490664948e+00,1.200000000000000000e+01
8.108879563194323126e+00,1.100000000000000000e+01
2.139020200985953224e+01,3.100000000000000000e+01
9.165756257423709030e+00,1.200000000000000000e+01
1.650167992656547611e+01,2.500000000000000000e+01
7.809437586055841152e+00,1.100000000000000000e+01
2.197343464579850192e+01,3.400000000000000000e+01
8.498564510052776910e+00,1.200000000000000000e+01
2.847205019668726322e+01,4.000000000000000000e+01
1.577775017396932888e+01,2.000000000000000000e+01
8.087214134301540014e+00,1.400000000000000000e+01
1.369394075723598014e+01,1.600000000000000000e+01
1.949640687655611870e+01,2.600000000000000000e+01
1.400000871446085071e+01,2.000000000000000000e+01
1.857739146960810439e+00,3.000000000000000000e+00
1.047051081806824158e+01,1.300000000000000000e+01
2.530436438199880911e+01,3.600000000000000000e+01
3.044273319141263556e+01,4.000000000000000000e+01
2.921912220647138980e+01,3.800000000000000000e+01
2.017054986490981250e+01,2.500000000000000000e+01
1.016769120295731810e+01,1.600000000000000000e+01
2.883340065600310353e+01,4.000000000000000000e+01
5.054356530462946751e+00,7.000000000000000000e+00
1.185683096832781125e+01,1.600000000000000000e+01
6.356541292107761087e+00,8.000000000000000000e+00
4.137178629657277895e+00,5.000000000000000000e+00
1.499956365343629550e+01,2.400000000000000000e+01
1.035730295645637611e+01,1.500000000000000000e+01
1.263991607261733385e+01,1.700000000000000000e+01
1.480761505575383730e+01,2.200000000000000000e+01
1.288675995343758629e+01,1.800000000000000000e+01
5.112746480451703768e+00,8.000000000000000000e+00
4.028136076997142823e+00,6.000000000000000000e+00
6.446106149363133753e+00,8.000000000000000000e+00
1.415045592037660960e+01,1.900000000000000000e+01
8.762159556341162059e+00,1.100000000000000000e+01
8.356539197156804377e+00,1.100000000000000000e+01
9.112205854188951903e+00,1.400000000000000000e+01
2.116743736365716444e+01,3.100000000000000000e+01
2.181600440600342417e+00,3.000000000000000000e+00
2.675212166040319772e+01,4.000000000000000000e+01
1.352397432889545748e+01,2.100000000000000000e+01
1.963357418120828868e+01,2.700000000000000000e+01
2.257972031876035857e+01,3.500000000000000000e+01
9.502521775950860672e+00,1.200000000000000000e+01
4.083333333333333037e+00,6.000000000000000000e+00
2.772163745075760488e+01,4.000000000000000000e+01
1.983561980991636986e+01,2.600000000000000000e+01
1.955442285937787972e+01,3.100000000000000000e+01
1.338769770041386487e+01,2.200000000000000000e+01
7.523961617843640148e+00,1.000000000000000000e+01
1.527515709540291056e+01,1.900000000000000000e+01
1.469490746510406787e+01,2.200000000000000000e+01
1.363456236172323877e+01,1.900000000000000000e+01
1.488588305251579058e+01,1.900000000000000000e+01
1.312606602186391136e+01,1.600000000000000000e+01
1.049835591624550624e+01,1.400000000000000000e+01
1.139186410198071187e+01,1.800000000000000000e+01
9.281658406664289984e+00,1.500000000000000000e+01
1.268987603311366819e+01,1.600000000000000000e+01
1.087606629523531687e+01,1.500000000000000000e+01
4.697807694134699119e+00,7.000000000000000000e+00
6.719685451268553322e+00,9.000000000000000000e+00
5.026067518546166291e+00,6.000000000000000000e+00
1.500000886824297730e+01,2.100000000000000000e+01
2.328159745020068172e+01,3.500000000000000000e+01
2.026577738638908333e+00,3.000000000000000000e+00
1.794056124881588588e+01,2.200000000000000000e+01
2.497030284855585691e+01,3.700000000000000000e+01
8.846121800667924973e+00,1.200000000000000000e+01
1.997094996034201841e+01,2.900000000000000000e+01
1.236162234791015457e+01,1.700000000000000000e+01
1.460854045072850838e+01,2.100000000000000000e+01
6.348224346272008489e+00,9.000000000000000000e+00
1.073473859540471054e+01,1.700000000000000000e+01
2.725076836978873729e+01,3.900000000000000000e+01
1.816194124447875424e+01,2.300000000000000000e+01
2.196907152893936566e+00,4.000000000000000000e+00
1.113890997668777239e+01,1.500000000000000000e+01
4.612780516443587331e+00,6.000000000000000000e+00
1.063626932385842139e+01,1.200000000000000000e+01
2.942800360643806901e+00,4.000000000000000000e+00
1.060854107969193905e+01,1.400000000000000000e+01
1.971022183083352974e+00,3.000000000000000000e+00
1.188884519076212065e+01,1.600000000000000000e+01
2.097108851229713977e+01,2.700000000000000000e+01
5.580934771347361156e+00,7.000000000000000000e+00
2.569414515916323083e+00,4.000000000000000000e+00
1.430603155410069149e+01,2.100000000000000000e+01
2.805299668848789452e+01,3.700000000000000000e+01
1.575000013091628226e+01,2.300000000000000000e+01
5.252104735534198099e+00,7.000000000000000000e+00
2.663294702516365575e+00,4.000000000000000000e+00
1.638806422679008534e+01,1.900000000000000000e+01
2.808253625735039449e+01,4.000000000000000000e+01
1.052828899428552312e+01,1.400000000000000000e+01
8.596408506185765575e+00,1.100000000000000000e+01
9.443245401726564126e+00,1.200000000000000000e+01
6.559371546782512219e+00,1.000000000000000000e+01
2.221022183083352530e+00,3.000000000000000000e+00
1.644435746088991479e+01,2.500000000000000000e+01
8.831629607031443285e+00,1.000000000000000000e+01
3.001669405332475726e+00,4.000000000000000000e+00
1.500387565166361448e+01,2.100000000000000000e+01
2.438719249053459848e+01,3.500000000000000000e+01
1.423717745536498924e+01,1.700000000000000000e+01
1.029273297468791881e+01,1.300000000000000000e+01
2.533330117237027679e+01,4.000000000000000000e+01
4.598128022537964377e+00,6.000000000000000000e+00
8.945679063917785001e+00,1.300000000000000000e+01
9.883938845137141271e+00,1.400000000000000000e+01
9.027568071869392696e+00,1.100000000000000000e+01
1.818055071337061435e+01,2.600000000000000000e+01
9.801673371312515926e+00,1.300000000000000000e+01
2.889065935562437204e+01,4.000000000000000000e+01
